delay_hours,delay_temp_f,shelf_life_days,consumption_pct,lettuce_type_encoded,organic,month,seasonal_price_index,transit_distance_km,pre_delay_consumption_pct,loss_rate
37.35,44.7,5.14,22.22,1,0,7,0.976,2041.8,10.58,0.07
49.01,59.2,2.0,124.62,1,0,7,0.976,4426.5,20.8,0.990638
7.68,30.1,14.0,20.78,1,0,7,0.976,3917.3,20.67,0.115948
23.41,59.4,2.0,30.03,1,0,7,0.976,3996.3,2.57,0.121251
69.59,32.2,14.0,23.67,1,0,7,0.976,3165.1,17.79,0.07
86.41,45.0,5.02,67.84,1,0,7,0.976,3530.2,12.92,0.284008
8.06,44.2,5.39,19.79,1,0,7,0.976,7440.5,19.11,0.113727
55.42,35.7,12.25,10.2,1,0,7,0.976,5813.0,5.24,0.07
144.25,41.4,6.79,86.7,1,0,7,0.976,5688.5,6.49,0.645216
3.67,54.4,2.11,22.9,1,0,7,0.976,6428.4,22.01,0.104896
6.1,52.8,2.43,9.5,1,0,7,0.976,6277.2,7.79,0.07
73.94,55.4,2.0,225.19,1,0,7,0.976,3163.1,7.56,1.0
21.9,50.2,2.95,13.63,1,0,7,0.976,677.3,1.53,0.098086
33.45,58.7,2.0,69.35,1,0,7,0.976,5919.2,17.16,0.356411
126.73,42.4,6.32,94.08,1,0,7,0.976,3444.5,21.76,0.759304
54.72,48.2,3.72,45.54,1,0,7,0.976,5083.8,4.02,0.078342
95.04,43.9,5.53,68.52,1,0,7,0.976,5875.2,13.63,0.343395
82.42,58.1,2.0,265.53,1,0,7,0.976,2373.6,0.93,0.972852
111.22,48.1,3.75,149.04,1,0,7,0.976,6829.3,2.94,1.0
76.56,54.0,2.2,215.43,1,0,7,0.976,6437.5,20.85,1.0
91.96,49.0,3.39,138.54,1,0,7,0.976,4159.2,14.03,1.0
73.71,48.3,3.68,91.3,1,0,7,0.976,5751.9,19.05,0.762484
19.7,36.7,10.69,9.92,1,0,7,0.976,6840.8,8.94,0.119429
108.63,41.3,6.84,68.55,1,0,7,0.976,3256.6,20.95,0.3274
111.35,30.7,14.0,20.85,1,0,7,0.976,1565.8,7.16,0.100198
61.57,54.8,2.05,162.32,1,0,7,0.976,3580.1,12.55,0.979051
71.8,39.3,8.26,21.8,1,0,7,0.976,5449.8,5.74,0.095525
17.18,30.5,14.0,19.5,1,0,7,0.976,1312.4,19.03,0.116206
64.61,54.1,2.17,148.15,1,0,7,0.976,3789.2,0.82,1.0
105.98,47.0,4.18,126.94,1,0,7,0.976,2226.9,16.71,1.0
122.38,47.3,4.09,154.15,1,0,7,0.976,3753.8,5.48,1.0
12.22,53.3,2.33,22.68,1,0,7,0.976,5088.2,16.23,0.091741
155.93,41.4,6.79,102.75,1,0,7,0.976,3028.0,10.34,0.914686
130.71,36.5,10.94,41.13,1,0,7,0.976,3283.9,12.63,0.07
28.41,51.1,2.79,36.04,1,0,7,0.976,469.2,14.65,0.075795
137.31,42.2,6.38,103.19,1,0,7,0.976,6870.0,21.06,0.872483
32.38,34.7,13.33,10.61,1,0,7,0.976,1866.6,8.99,0.07
89.38,47.4,4.03,100.49,1,0,7,0.976,4973.6,13.75,0.885923
138.63,49.2,3.3,291.31,1,0,7,0.976,6937.9,17.52,1.0
1.77,32.7,14.0,5.42,1,0,7,0.976,1463.1,5.41,0.07
124.66,41.6,6.71,64.4,1,0,7,0.976,2467.8,1.31,0.298299
147.48,45.1,4.97,148.37,1,0,7,0.976,107.5,1.63,1.0
45.53,34.2,13.82,5.5,1,0,7,0.976,5790.9,2.7,0.095945
40.26,59.1,2.0,91.47,1,0,7,0.976,6480.7,18.61,0.740854
57.65,31.7,14.0,13.61,1,0,7,0.976,2556.2,9.42,0.07
113.91,46.4,4.42,133.58,1,0,7,0.976,6765.9,19.93,1.0
25.43,48.3,3.68,32.2,1,0,7,0.976,4915.8,21.55,0.07715
43.42,49.1,3.35,55.3,1,0,7,0.976,6844.0,22.29,0.185264
60.34,54.9,2.02,160.44,1,0,7,0.976,3859.1,11.61,1.0
100.73,41.2,6.88,50.57,1,0,7,0.976,5733.1,9.48,0.122492
98.18,41.8,6.61,46.14,1,0,7,0.976,920.7,4.03,0.135947
78.7,39.8,7.92,35.37,1,0,7,0.976,2556.9,14.94,0.103832
78.57,30.0,14.0,10.87,1,0,7,0.976,5797.5,3.56,0.07
97.1,55.7,2.0,374.91,1,0,7,0.976,1199.3,19.44,1.0
6.44,57.6,2.0,22.55,1,0,7,0.976,1551.8,19.86,0.075571
106.44,49.8,3.09,199.94,1,0,7,0.976,5256.1,8.77,1.0
111.89,42.9,6.07,75.82,1,0,7,0.976,4266.1,13.68,0.452929
145.68,36.1,11.78,41.95,1,0,7,0.976,3153.2,11.62,0.101434
92.22,30.7,14.0,31.3,1,0,7,0.976,5703.2,21.55,0.099387
46.15,36.2,11.55,16.65,1,0,7,0.976,3694.0,12.68,0.10637
109.51,54.0,2.19,394.71,1,0,7,0.976,7012.0,19.91,1.0
6.53,31.6,14.0,15.43,1,0,7,0.976,2050.2,15.35,0.096202
56.32,35.0,13.02,29.2,1,0,7,0.976,6386.2,24.62,0.07
131.4,49.6,3.15,284.36,1,0,7,0.976,560.4,13.62,1.0
56.54,59.0,2.0,157.46,1,0,7,0.976,3590.8,23.19,1.0
91.49,54.7,2.06,306.88,1,0,7,0.976,2162.3,2.79,1.0
41.33,49.4,3.26,43.15,1,0,7,0.976,6542.1,11.37,0.131634
33.08,47.1,4.16,33.99,1,0,7,0.976,812.1,20.28,0.07
135.27,46.2,4.5,156.67,1,0,7,0.976,334.5,7.0,1.0
17.09,56.1,2.0,19.49,1,0,7,0.976,6383.7,3.9,0.07
116.74,50.9,2.82,270.45,1,0,7,0.976,3005.8,3.82,1.0
36.99,48.1,3.76,34.92,1,0,7,0.976,6500.8,14.83,0.092275
163.63,49.4,3.25,399.93,1,0,7,0.976,2393.8,21.31,1.0
30.84,30.3,14.0,3.82,1,0,7,0.976,1511.2,2.46,0.074425
123.3,37.9,9.3,51.1,1,0,7,0.976,4814.1,16.72,0.162854
25.03,31.5,14.0,3.53,1,0,7,0.976,271.3,2.59,0.081918
63.7,59.0,2.0,177.76,1,0,7,0.976,2681.5,11.32,0.986539
100.53,35.9,12.1,37.81,1,0,7,0.976,465.1,22.98,0.091553
81.44,45.2,4.9,62.88,1,0,7,0.976,4588.7,11.29,0.259944
137.18,36.4,11.24,46.1,1,0,7,0.976,2223.7,16.52,0.114476
95.94,53.0,2.4,267.68,1,0,7,0.976,5470.9,17.71,1.0
40.8,56.2,2.0,97.4,1,0,7,0.976,2549.7,22.77,0.844517
138.48,32.2,14.0,32.78,1,0,7,0.976,5796.0,12.5,0.097665
11.26,38.8,8.65,15.32,1,0,7,0.976,3255.1,14.8,0.089735
25.55,45.5,4.82,27.52,1,0,7,0.976,3651.9,20.92,0.078949
65.29,49.0,3.41,83.36,1,0,7,0.976,6279.6,16.89,0.570617
78.13,49.1,3.35,98.78,1,0,7,0.976,2450.7,3.6,0.84383
73.8,52.1,2.57,147.4,1,0,7,0.976,7025.8,9.72,0.98754
14.52,31.0,14.0,23.8,1,0,7,0.976,79.4,23.45,0.103815
30.06,47.8,3.87,34.6,1,0,7,0.976,6111.4,21.45,0.079158
118.68,32.5,14.0,39.55,1,0,7,0.976,2645.5,24.18,0.096234
56.14,36.2,11.67,10.28,1,0,7,0.976,2460.3,4.74,0.07
147.38,35.2,12.77,50.34,1,0,7,0.976,4695.4,23.56,0.143113
45.51,37.4,9.67,29.84,1,0,7,0.976,5618.7,24.52,0.105707
13.04,53.7,2.26,15.12,1,0,7,0.976,966.2,7.45,0.07
109.24,42.5,6.24,69.92,1,0,7,0.976,1682.4,13.27,0.343867
4.03,52.2,2.55,24.41,1,0,7,0.976,3941.1,23.67,0.092562
50.56,41.2,6.9,20.76,1,0,7,0.976,2646.2,8.95,0.071678
72.38,30.6,14.0,28.35,1,0,7,0.976,6358.3,22.04,0.07
103.13,45.2,4.92,90.25,1,0,7,0.976,4786.4,11.88,0.754889
129.84,31.4,14.0,32.04,1,0,7,0.976,2614.9,13.98,0.07
12.52,30.6,14.0,8.53,1,0,7,0.976,3127.0,8.26,0.086225
95.39,43.5,5.76,72.41,1,0,7,0.976,2985.8,21.08,0.409616
64.15,53.3,2.34,137.2,1,0,7,0.976,1183.1,10.05,1.0
7.93,33.5,14.0,11.15,1,0,7,0.976,657.4,11.04,0.07
4.47,51.2,2.76,18.85,1,0,7,0.976,1595.4,18.07,0.100718
1.24,39.4,8.22,21.79,1,0,7,0.976,4678.2,21.78,0.081093
120.71,46.1,4.55,139.09,1,0,7,0.976,6109.8,19.3,1.0
163.94,33.1,14.0,32.29,1,0,7,0.976,2588.3,4.81,0.118437
34.24,42.6,6.18,23.63,1,0,7,0.976,4536.0,16.47,0.111413
17.24,57.6,2.0,40.16,1,0,7,0.976,303.9,24.32,0.073204
74.93,50.8,2.83,125.7,1,0,7,0.976,1239.0,6.37,0.971414
161.54,56.3,2.0,902.89,1,0,7,0.976,1632.3,14.33,1.0
61.45,40.9,7.1,22.26,1,0,7,0.976,4781.3,6.3,0.07
67.92,57.8,2.0,196.35,1,0,7,0.976,5677.5,9.58,1.0
135.69,55.8,2.0,662.1,1,0,7,0.976,4253.9,12.92,1.0
120.9,35.3,12.73,20.71,1,0,7,0.976,6398.4,1.85,0.12146
52.2,31.1,14.0,4.11,1,0,7,0.976,5398.0,0.6,0.119792
30.17,46.3,4.47,11.85,1,0,7,0.976,7052.9,1.65,0.07
112.46,58.6,2.0,486.89,1,0,7,0.976,2051.0,23.9,1.0
146.27,48.2,3.72,265.34,1,0,7,0.976,5698.9,21.62,1.0
136.52,39.4,8.2,58.21,1,0,7,0.976,6509.7,6.39,0.218054
96.14,50.8,2.84,205.01,1,0,7,0.976,3222.1,19.57,1.0
101.17,40.2,7.57,55.51,1,0,7,0.976,5901.7,20.65,0.167416
55.77,50.5,2.91,75.43,1,0,7,0.976,4833.1,8.57,0.440364
104.21,41.4,6.8,46.91,1,0,7,0.976,138.2,2.29,0.119001
39.03,54.4,2.13,76.4,1,0,7,0.976,3343.4,14.72,0.448883
56.7,48.8,3.49,58.16,1,0,7,0.976,6744.9,8.71,0.220943
127.92,30.6,14.0,33.35,1,0,7,0.976,4692.1,15.76,0.110101
157.68,40.3,7.55,97.6,1,0,7,0.976,3449.9,19.81,0.838544
141.78,42.5,6.23,111.38,1,0,7,0.976,2650.2,20.52,0.926729
22.77,46.3,4.48,20.87,1,0,7,0.976,2482.0,14.77,0.07
75.3,52.4,2.51,153.6,1,0,7,0.976,2119.4,4.3,0.996554
94.69,58.2,2.0,343.49,1,0,7,0.976,3656.5,3.81,1.0
71.69,44.4,5.32,40.24,1,0,7,0.976,5756.5,4.88,0.104099
117.93,52.3,2.54,342.28,1,0,7,0.976,3456.1,13.46,1.0
125.97,38.0,9.21,60.42,1,0,7,0.976,4571.9,24.1,0.20046
48.76,45.6,4.77,38.43,1,0,7,0.976,591.4,16.91,0.098862
109.91,56.3,2.0,461.54,1,0,7,0.976,3774.9,17.3,1.0
108.27,34.2,13.78,33.36,1,0,7,0.976,1649.6,19.96,0.07
96.86,30.9,14.0,26.4,1,0,7,0.976,6370.6,15.75,0.082628
93.0,46.8,4.27,92.91,1,0,7,0.976,6048.7,8.96,0.770281
92.28,47.5,4.01,94.56,1,0,7,0.976,4212.1,1.82,0.770889
166.79,44.0,5.51,163.72,1,0,7,0.976,3292.4,12.09,1.0
154.44,48.3,3.66,298.6,1,0,7,0.976,2949.1,22.81,1.0
66.09,59.0,2.0,188.63,1,0,7,0.976,4080.8,10.79,1.0
32.83,41.5,6.73,6.64,1,0,7,0.976,4752.7,0.97,0.071871
142.94,35.6,12.44,29.51,1,0,7,0.976,4975.8,2.96,0.082174
99.72,43.1,5.97,73.56,1,0,7,0.976,3094.6,21.41,0.407041
138.07,51.4,2.72,386.03,1,0,7,0.976,7375.9,0.05,1.0
148.57,48.4,3.64,271.91,1,0,7,0.976,68.5,11.64,1.0
113.98,34.2,13.81,28.85,1,0,7,0.976,6035.7,14.21,0.10638
5.69,32.7,14.0,0.89,1,0,7,0.976,6485.8,0.83,0.099743
35.86,36.7,10.55,10.24,1,0,7,0.976,5831.5,7.27,0.07
6.48,51.6,2.67,22.41,1,0,7,0.976,7160.0,20.8,0.07
155.43,53.0,2.4,617.83,1,0,7,0.976,4301.4,22.0,1.0
101.09,59.2,2.0,395.9,1,0,7,0.976,6444.3,13.76,1.0
117.76,35.1,12.86,23.85,1,0,7,0.976,6720.5,6.2,0.105832
159.44,30.5,14.0,29.89,1,0,7,0.976,5129.7,3.75,0.092781
152.82,51.5,2.71,468.52,1,0,7,0.976,5773.6,3.01,1.0
16.22,55.5,2.0,35.86,1,0,7,0.976,1732.0,21.67,0.083455
156.03,55.2,2.0,845.9,1,0,7,0.976,454.1,11.2,1.0
152.86,30.4,14.0,40.36,1,0,8,0.9476,849.5,16.13,0.094774
85.31,55.8,2.0,294.39,1,0,8,0.9476,7182.6,12.81,1.0
85.74,51.8,2.64,195.98,1,0,8,0.9476,1484.2,23.52,0.985954
66.88,36.6,10.71,29.56,1,0,8,0.9476,3088.1,20.7,0.111623
117.47,32.8,14.0,27.74,1,0,8,0.9476,472.3,12.65,0.097123
145.17,34.0,14.0,41.23,1,0,8,0.9476,4562.9,19.15,0.133631
157.56,33.0,14.0,34.45,1,0,8,0.9476,1835.3,8.86,0.07
144.67,58.5,2.0,746.0,1,0,8,0.9476,572.1,17.49,1.0
19.2,56.9,2.0,44.0,1,0,8,0.9476,1108.6,24.79,0.07
98.5,41.8,6.58,58.43,1,0,8,0.9476,1798.5,15.73,0.164149
122.37,58.4,2.0,556.6,1,0,8,0.9476,3097.9,17.64,1.0
5.76,40.7,7.25,14.19,1,0,8,0.9476,150.0,13.98,0.079952
145.34,54.4,2.11,675.6,1,0,8,0.9476,6093.8,8.8,1.0
21.06,40.6,7.29,10.46,1,0,8,0.9476,754.3,8.24,0.081626
162.91,30.6,14.0,52.01,1,0,8,0.9476,6237.5,24.84,0.166631
43.87,59.5,2.0,107.17,1,0,8,0.9476,6468.6,22.12,0.93802
21.91,56.1,2.0,44.84,1,0,8,0.9476,7066.6,20.48,0.153967
2.09,58.5,2.0,9.31,1,0,8,0.9476,3964.6,8.96,0.07
94.29,51.5,2.71,203.0,1,0,8,0.9476,2085.9,7.28,1.0
118.67,39.7,7.96,54.63,1,0,8,0.9476,2452.6,12.18,0.151684
91.04,49.5,3.21,144.61,1,0,8,0.9476,4651.9,9.31,0.998655
108.43,43.0,6.0,60.1,1,0,8,0.9476,1050.9,0.15,0.181416
4.99,56.0,2.0,18.13,1,0,8,0.9476,3460.8,16.44,0.116965
141.38,59.8,2.0,715.01,1,0,8,0.9476,5352.0,16.05,1.0
154.61,55.1,2.0,821.19,1,0,8,0.9476,6494.6,0.07,1.0
30.48,52.5,2.49,44.12,1,0,8,0.9476,118.2,14.38,0.107929
143.02,42.9,6.03,111.17,1,0,8,0.9476,5558.9,13.26,0.966098
79.94,55.2,2.0,265.08,1,0,8,0.9476,740.9,14.62,1.0
19.29,46.9,4.25,6.42,1,0,8,0.9476,7228.8,1.43,0.117479
62.11,45.6,4.76,39.01,1,0,8,0.9476,904.6,5.58,0.090416
115.32,54.9,2.03,493.14,1,0,8,0.9476,4866.1,20.92,1.0
165.12,32.5,14.0,32.59,1,0,8,0.9476,3623.4,4.75,0.100754
78.16,45.0,5.01,57.1,1,0,8,0.9476,4683.3,10.98,0.181388
5.85,35.3,12.75,10.52,1,0,8,0.9476,3394.9,10.44,0.078767
32.04,54.7,2.07,54.14,1,0,8,0.9476,5142.0,8.58,0.151275
166.81,34.1,13.86,41.88,1,0,8,0.9476,625.0,13.02,0.074102
78.7,32.3,14.0,17.81,1,0,8,0.9476,2210.8,10.47,0.090534
153.64,40.0,7.77,82.16,1,0,8,0.9476,2354.9,11.58,0.584644
1.26,36.2,11.56,1.53,1,0,8,0.9476,1625.5,1.53,0.093086
0.68,48.9,3.46,2.71,1,0,8,0.9476,6601.0,2.69,0.086532
154.1,54.6,2.09,777.41,1,0,8,0.9476,1648.6,22.63,1.0
139.54,46.3,4.49,174.43,1,0,8,0.9476,6128.9,15.44,1.0
65.83,48.0,3.79,75.13,1,0,8,0.9476,4789.5,19.16,0.445915
166.26,53.4,2.33,719.59,1,0,8,0.9476,6835.2,7.99,1.0
53.13,40.9,7.1,36.31,1,0,8,0.9476,3325.9,24.04,0.096399
27.07,54.3,2.13,43.11,1,0,8,0.9476,282.0,11.38,0.087866
66.32,32.8,14.0,25.61,1,0,8,0.9476,2856.6,20.23,0.081982
130.18,40.7,7.21,64.64,1,0,8,0.9476,3628.6,4.67,0.252584
120.2,35.4,12.61,32.45,1,0,8,0.9476,6373.0,13.49,0.114247
129.86,52.3,2.54,392.09,1,0,8,0.9476,6442.4,2.3,1.0
121.98,37.0,10.01,29.91,1,0,8,0.9476,2143.1,0.38,0.091718
23.4,39.8,7.87,14.68,1,0,8,0.9476,3625.5,12.35,0.092087
100.07,44.2,5.42,84.52,1,0,8,0.9476,4882.4,22.1,0.646018
36.89,33.6,14.0,7.04,1,0,8,0.9476,1833.5,5.16,0.071028
165.49,41.4,6.78,120.38,1,0,8,0.9476,4903.5,17.4,0.957786
73.6,44.2,5.39,50.41,1,0,8,0.9476,7157.4,14.22,0.144334
162.94,47.3,4.08,259.75,1,0,8,0.9476,1130.2,9.61,1.0
16.76,32.9,14.0,14.57,1,0,8,0.9476,1816.1,14.12,0.104824
139.47,46.0,4.6,168.71,1,0,8,0.9476,5608.3,16.14,0.999337
148.37,38.3,9.05,56.84,1,0,8,0.9476,1933.5,6.44,0.176391
16.08,45.0,5.02,15.71,1,0,8,0.9476,2490.1,13.05,0.103189
50.01,54.5,2.11,103.04,1,0,8,0.9476,4029.7,5.21,0.845352
151.5,33.3,14.0,40.8,1,0,8,0.9476,5514.1,16.96,0.133157
46.54,45.8,4.69,35.65,1,0,8,0.9476,7293.9,15.27,0.090426
49.78,43.8,5.62,27.73,1,0,8,0.9476,5086.5,11.13,0.100711
158.33,39.5,8.12,69.05,1,0,8,0.9476,1824.7,0.24,0.30638
19.43,58.8,2.0,29.32,1,0,8,0.9476,2963.9,9.68,0.073732
85.48,51.7,2.66,169.89,1,0,8,0.9476,4153.4,0.89,1.0
134.98,57.9,2.0,652.25,1,0,8,0.9476,3330.8,9.16,1.0
108.27,53.1,2.38,324.84,1,0,8,0.9476,2525.0,8.49,1.0
75.79,35.1,12.89,25.58,1,0,8,0.9476,6957.7,17.64,0.075144
142.6,44.5,5.24,126.04,1,0,8,0.9476,5986.8,0.83,1.0
45.97,48.7,3.53,40.57,1,0,8,0.9476,3685.0,7.38,0.094922
124.71,35.5,12.49,31.22,1,0,8,0.9476,4473.9,10.59,0.073993
128.19,36.0,11.9,33.6,1,0,8,0.9476,2062.2,9.97,0.08647
69.9,59.7,2.0,198.43,1,0,8,0.9476,4474.3,1.74,1.0
77.27,56.4,2.0,259.65,1,0,8,0.9476,6507.4,24.05,1.0
28.03,58.9,2.0,41.89,1,0,8,0.9476,7081.6,3.92,0.127467
41.5,56.8,2.0,96.9,1,0,8,0.9476,3290.7,19.95,0.861204
66.67,57.0,2.0,193.71,1,0,8,0.9476,2475.5,13.08,1.0
87.65,49.5,3.21,141.97,1,0,8,0.9476,2334.9,16.07,1.0
116.45,40.2,7.58,68.99,1,0,8,0.9476,2489.4,24.15,0.313338
32.76,51.7,2.66,52.68,1,0,8,0.9476,1418.4,22.63,0.149297
147.69,46.5,4.41,188.0,1,0,8,0.9476,1184.1,5.54,1.0
33.91,36.6,10.76,24.28,1,0,8,0.9476,3599.3,21.69,0.106188
49.98,41.5,6.76,19.34,1,0,8,0.9476,2832.0,7.34,0.08712
117.39,49.7,3.13,246.26,1,0,8,0.9476,6332.4,22.94,1.0
31.2,36.7,10.67,25.22,1,0,8,0.9476,4447.4,22.96,0.107061
89.11,58.1,2.0,306.71,1,0,8,0.9476,2003.8,2.16,1.0
75.28,33.1,14.0,8.33,1,0,8,0.9476,365.3,1.56,0.077273
73.77,37.0,9.97,24.25,1,0,8,0.9476,3491.3,12.21,0.129626
114.14,41.9,6.56,65.25,1,0,8,0.9476,2560.9,9.21,0.249127
11.79,39.6,8.01,7.93,1,0,8,0.9476,1539.3,7.27,0.071781
101.03,39.2,8.37,37.86,1,0,8,0.9476,74.6,8.84,0.123046
68.01,52.0,2.6,140.72,1,0,8,0.9476,6451.2,24.07,1.0
134.3,30.9,14.0,28.33,1,0,8,0.9476,4484.7,9.14,0.088277
5.71,45.9,4.62,6.79,1,0,8,0.9476,4406.9,6.31,0.086127
29.56,51.6,2.67,36.63,1,0,8,0.9476,3768.6,11.83,0.111635
140.2,34.1,13.85,40.65,1,0,8,0.9476,3707.9,19.52,0.119334
60.62,40.5,7.36,32.95,1,0,8,0.9476,2440.4,18.37,0.097174
158.27,56.6,2.0,872.04,1,0,8,0.9476,1169.1,15.65,1.0
151.12,39.6,8.02,80.9,1,0,8,0.9476,749.7,16.15,0.541966
159.09,45.2,4.9,193.61,1,0,8,0.9476,3459.9,21.6,1.0
65.29,41.3,6.84,21.22,1,0,8,0.9476,1449.2,2.21,0.07
148.71,35.4,12.56,42.57,1,0,8,0.9476,513.5,14.56,0.146083
78.64,34.3,13.74,8.73,1,0,8,0.9476,205.8,1.16,0.102323
158.45,46.0,4.62,200.57,1,0,8,0.9476,3027.9,10.27,1.0
133.81,37.8,9.4,62.42,1,0,8,0.9476,2786.1,23.37,0.25901
43.73,49.8,3.06,51.08,1,0,8,0.9476,2766.0,11.78,0.143761
84.68,49.5,3.19,139.61,1,0,8,0.9476,5539.2,19.93,1.0
25.05,31.1,14.0,12.67,1,0,8,0.9476,6674.2,11.74,0.090662
85.68,48.7,3.52,108.71,1,0,8,0.9476,1317.6,6.35,0.948491
152.18,36.4,11.26,48.32,1,0,8,0.9476,1785.6,12.75,0.078652
145.42,55.2,2.0,756.43,1,0,8,0.9476,6799.1,21.05,1.0
132.17,55.8,2.0,627.66,1,0,8,0.9476,1352.3,8.52,1.0
112.04,36.2,11.52,38.67,1,0,8,0.9476,7087.8,19.01,0.115002
120.38,52.9,2.42,370.5,1,0,8,0.9476,4960.6,0.55,1.0
71.31,57.2,2.0,219.72,1,0,8,0.9476,4204.6,15.8,1.0
40.26,31.7,14.0,3.89,1,0,8,0.9476,5686.3,1.69,0.094764
137.76,36.2,11.65,43.31,1,0,8,0.9476,4084.4,15.35,0.147372
12.48,52.2,2.57,8.87,1,0,8,0.9476,2948.3,3.22,0.07
149.18,43.7,5.65,125.1,1,0,8,0.9476,1078.3,6.3,0.989076
121.74,53.6,2.28,422.16,1,0,8,0.9476,357.8,1.5,1.0
32.48,33.7,14.0,20.77,1,0,8,0.9476,3595.9,19.28,0.096108
87.55,30.6,14.0,16.68,1,0,8,0.9476,3655.1,7.79,0.087979
162.18,47.9,3.82,291.92,1,0,8,0.9476,4762.0,13.01,1.0
52.25,48.9,3.43,61.99,1,0,8,0.9476,2530.2,17.93,0.213652
98.05,48.9,3.46,152.51,1,0,8,0.9476,5031.2,17.51,0.997055
53.48,56.8,2.0,126.17,1,0,8,0.9476,273.0,4.71,0.995024
45.98,36.0,12.03,19.14,1,0,8,0.9476,3631.0,15.48,0.073256
104.03,46.7,4.31,122.52,1,0,8,0.9476,7440.3,21.51,1.0
95.64,32.1,14.0,30.41,1,0,8,0.9476,419.4,19.99,0.07
91.56,47.1,4.14,109.42,1,0,8,0.9476,2555.2,23.26,0.953232
16.68,47.5,4.0,7.44,1,0,8,0.9476,4799.6,3.15,0.088241
58.17,36.4,11.11,20.04,1,0,8,0.9476,7384.2,13.59,0.116227
110.8,40.4,7.44,62.64,1,0,8,0.9476,7454.7,20.22,0.218812
67.25,49.8,3.08,88.74,1,0,8,0.9476,5343.5,4.35,0.711433
126.95,36.7,10.64,32.94,1,0,8,0.9476,1065.1,4.51,0.087079
15.63,58.2,2.0,15.54,1,0,8,0.9476,6393.6,2.27,0.07
2.9,38.8,8.67,0.55,1,0,8,0.9476,3328.2,0.5,0.095456
54.38,51.0,2.8,80.54,1,0,8,0.9476,1751.8,12.12,0.526347
90.91,36.9,10.15,35.24,1,0,8,0.9476,4363.2,18.27,0.123415
33.86,40.3,7.53,15.33,1,0,8,0.9476,4277.0,10.42,0.075774
48.86,39.1,8.46,19.63,1,0,8,0.9476,4599.2,11.93,0.07
113.75,55.1,2.0,476.35,1,0,8,0.9476,7075.1,3.78,1.0
145.65,56.9,2.0,752.29,1,0,8,0.9476,5715.7,14.89,1.0
33.48,38.3,9.03,6.95,1,0,8,0.9476,4540.6,3.48,0.07
154.36,30.2,14.0,32.07,1,0,8,0.9476,6311.6,7.41,0.125475
107.72,39.7,7.98,55.71,1,0,8,0.9476,3945.9,20.21,0.181329
150.92,57.0,2.0,799.13,1,0,8,0.9476,6711.2,12.96,1.0
128.97,43.4,5.8,94.34,1,0,8,0.9476,3478.2,7.1,0.760039
31.53,33.7,14.0,23.89,1,0,8,0.9476,2635.1,22.48,0.089276
86.76,46.7,4.32,85.65,1,0,8,0.9476,454.7,13.0,0.62092
165.24,57.5,2.0,934.47,1,0,8,0.9476,7448.6,9.01,1.0
138.15,39.9,7.85,80.86,1,0,8,0.9476,5631.0,23.7,0.547619
17.54,54.0,2.21,26.7,1,0,8,0.9476,5016.4,13.06,0.089983
130.02,55.5,2.0,606.16,1,0,8,0.9476,7124.0,5.03,1.0
77.5,44.6,5.19,61.01,1,0,8,0.9476,7071.2,18.37,0.226251
92.74,40.7,7.21,32.76,1,0,8,0.9476,6869.4,0.22,0.108595
83.7,48.7,3.51,108.59,1,0,8,0.9476,4018.0,9.93,0.942144
111.77,53.0,2.4,344.25,1,0,8,0.9476,2765.0,14.76,1.0
125.62,47.6,3.98,171.11,1,0,8,0.9476,6594.4,7.15,1.0
82.62,32.6,14.0,19.08,1,0,8,0.9476,5265.2,11.07,0.07
167.56,53.2,2.37,714.18,1,0,8,0.9476,3034.7,14.25,1.0
103.94,58.8,2.0,410.54,1,0,8,0.9476,5774.5,8.74,1.0
45.55,58.7,2.0,102.04,1,0,8,0.9476,1660.0,11.04,0.899192
30.22,56.2,2.0,44.35,1,0,8,0.9476,1700.9,0.87,0.109889
87.83,31.2,14.0,11.37,1,0,8,0.9476,741.8,2.44,0.07
112.31,39.0,8.5,35.96,1,0,8,0.9476,4241.2,1.84,0.091884
130.74,54.8,2.04,604.52,1,0,8,0.9476,7409.9,18.53,1.0
74.39,34.6,13.42,29.31,1,0,8,0.9476,406.6,22.16,0.112668
83.38,56.4,2.0,272.35,1,0,8,0.9476,5635.0,2.14,1.0
126.36,38.0,9.25,60.0,1,0,8,0.9476,5809.3,23.71,0.194672
115.01,30.5,14.0,35.33,1,0,8,0.9476,4752.2,20.81,0.109884
107.83,32.0,14.0,21.83,1,0,8,0.9476,7432.7,8.9,0.080079
28.08,38.1,9.15,19.76,1,0,8,0.9476,6004.1,17.29,0.085903
98.05,55.9,2.0,371.36,1,0,8,0.9476,7483.6,9.62,1.0
108.25,30.4,14.0,31.01,1,0,8,0.9476,4932.9,17.99,0.080688
165.64,47.6,3.96,291.68,1,0,8,0.9476,5148.9,19.72,1.0
91.87,33.0,14.0,15.55,1,0,8,0.9476,5040.6,5.86,0.077278
90.37,38.4,8.93,27.41,1,0,8,0.9476,828.8,6.27,0.074754
24.94,39.6,8.03,25.28,1,0,8,0.9476,6452.5,22.76,0.07
89.91,44.7,5.14,61.86,1,0,8,0.9476,4381.5,5.36,0.21564
108.93,39.7,7.99,55.69,1,0,8,0.9476,2697.1,19.52,0.149033
44.84,51.2,2.77,52.38,1,0,8,0.9476,7014.9,3.1,0.152605
